Dt,weight
4538.411,7.400676559667856e-06
4525.085999999999,8.751254253097036e-07
4508.013,8.920044871017935e-07
4520.509,3.530306607527068e-07
4523.182,2.3743500725365444e-06
4517.093,4.786733355419877e-07
4512.363,8.928122556672188e-07
4510.002,5.268538934791168e-07
4474.595,5.384669851023516e-07
4466.7609999999995,4.4508966108221827e-07
4468.748,3.394061428709304e-06
4472.549,7.434534751643922e-07
4472.419,7.689533773357628e-07
4459.964,7.071585662642724e-07
4459.108,5.071422772169269e-07
4437.8679999999995,6.779834718651523e-07
4428.682,6.161319209838301e-07
4415.894,5.508403901773342e-07
4423.232,1.2263608384793284e-06
4408.196,6.911012000818392e-07
4429.936,3.642369279394468e-07
4428.91,2.8038301992808394e-06
4436.752,2.653006500051443e-06
4446.229,2.0399106747100738e-06
4447.282,5.174882141416791e-07
4449.557,4.773629554247422e-07
4471.417,5.187199838314846e-06
4466.981,9.708227885722188e-07
4465.622,7.224948210453871e-07
4463.773,2.147843720054616e-06
4478.959,6.476287052379816e-08
4483.326,9.696818025781443e-07
4480.247,1.6923293052936244e-06
4457.84,6.609543074852344e-07
4448.7609999999995,1.3540331478479424e-06
4453.119000000001,3.202912746632363e-07
4441.122,2.5794453998701716e-06
4420.684,5.275688150829991e-07
4419.898,5.266516934295341e-07
4441.624,1.5565844684352873e-06
4440.457,7.223421393752941e-07
4441.365,6.173270677054714e-07
4462.508,3.477708287996426e-06
4460.638,6.530267244188092e-07
4449.647,6.058171393728401e-07
4438.037,5.082342606479648e-07
4444.196,3.218883455650689e-06
4454.068,9.572140030922595e-07
4452.556,1.0866694899389547e-06
4432.184,3.248335027668627e-06
4429.946,6.733958003320151e-07
4454.715,1.8597442407343269e-06
4452.532,3.5240157100660674e-07
4429.85,4.685499218350673e-06
4410.554,3.529697944112508e-06
4420.454000000001,6.90180467713203e-07
4416.846,8.097993348008557e-07
4411.795,3.6334745404786357e-07
4418.605,2.597837867135415e-06
4420.513,3.6315159854065277e-06
4411.991,9.084182824532616e-07
4410.7570000000005,2.4777521861577817e-06
4427.334,2.1388468494810863e-07
4433.344,1.7679526396540599e-06
4433.032,3.2562971704374038e-06
4439.3279999999995,5.556477995194569e-07
4433.375,2.4121408491504153e-06
4434.712,1.3468395715941613e-06
4426.12,1.2803828114202989e-06
4409.695,3.2541240357208413e-07
4413.396,1.2925008873510378e-06
4399.907999999999,5.863177299994214e-06
4421.277,6.459889247338392e-06
4422.045,7.23256681946494e-07
4434.107,4.667447189944422e-06
4450.365,4.179705594831806e-06
4464.378,4.3597404956120324e-07
4469.295999999999,3.993445821096564e-06
4458.205,1.2510937215850621e-06
4439.653,6.158998035799722e-07
4439.2029999999995,1.7660724886828113e-06
4426.0,3.9275868921917485e-06
4440.776,3.2887327406360473e-06
4417.145,6.462648865362034e-07
4397.79,1.0267919686233302e-06
4412.4,2.195546941446123e-06
4389.025,1.0937820830096125e-06
4402.7609999999995,8.821064851848417e-07
4401.587,4.655943451409226e-06
4401.963,1.888363800813547e-06
4377.835,1.6642075080915662e-06
4377.5509999999995,4.2799736076845095e-06
4365.485,1.038318403082458e-06
4383.532999999999,1.0890793844074523e-06
4389.032999999999,1.4633274328119978e-06
4382.682,2.407807990945068e-05
4393.911,3.199115305905248e-06
4389.753,1.0171023565533976e-06
4389.081,8.906195199254417e-07
4373.104,4.090646789319625e-06
4373.162,9.798913576327186e-08
4355.681,3.252627652190638e-06
4345.909000000001,3.6256428992724714e-06
4368.534000000001,1.4812004729090522e-06
4367.554,3.243767472977157e-06
4387.589,1.0906041378425719e-05
4401.944,2.3627823727611752e-06
4390.109,3.7706992547406797e-06
4399.497,1.2761247466006397e-05
4404.305,3.3721706942596968e-06
4423.327,1.5261296334162313e-06
4405.108,7.520547145184581e-07
4395.420999999999,1.039730192714367e-06
4390.219,6.652500269059637e-07
4427.773,1.941447503626479e-06
4434.167,7.453950082935498e-07
4430.0470000000005,5.824269264943108e-06
4419.99,3.5511868575452144e-06
4418.888,6.992299515649411e-07
4431.147,5.444530350396193e-07
4423.178,5.606120170632969e-07
4442.75,2.951413023735927e-07
4444.384,4.549999910123972e-07
4462.258,5.385856228865457e-07
4463.331,3.2114340344362112e-06
4470.405,5.893868378948752e-06
4462.083,4.395232794111258e-07
4472.2390000000005,2.1328855587335632e-07
4473.366,6.113817672679923e-06
4478.662,1.5668966709640124e-06
4447.380999999999,4.852755798140299e-07
4433.22,1.382043012879696e-06
4432.389,9.283932745963625e-07
4425.027,4.886204947669122e-07
4452.852,3.3151007618978464e-06
4472.478,1.1425860567118585e-06
4481.889,1.6407131002895276e-06
4468.11,7.465086560156146e-07
4462.713,8.63759409767464e-07
4475.06,1.1392121012926713e-06
4493.375,5.772790782931966e-07
4488.856,7.285902240706944e-07
4505.434,5.456956368749382e-07
4523.967000000001,8.467286979381869e-07
4538.753,1.922655278610147e-06
4542.61,1.934650590225068e-06
4534.065,9.67873865910318e-06
4556.107,1.8867750861382537e-06
4574.369000000001,1.080493619546977e-06
4553.174,2.130338457088563e-07
4548.357,1.1186480467602245e-06
4528.214,5.163730189702553e-07
4508.639,1.789476112789119e-06
4516.817,7.173026126293136e-07
4519.272,3.2487585129765536e-06
4509.568,2.178452268376672e-07
4505.55,8.925626005039583e-07
4490.9259999999995,4.67301284947248e-06
4479.717000000001,2.111331652427776e-06
4463.36,8.426552954087081e-07
4466.273,1.923219581809748e-06
4480.95,8.274201406523847e-07
4481.465,9.103732268101978e-07
4464.501,5.034765760119131e-07
4470.969,1.5045489046548873e-07
4510.682,1.4371899815046975e-05
4531.9490000000005,4.0777916116775243e-07
4542.354,2.1208170011823143e-06
4548.009,5.24996954248254e-07
4556.192,8.773238350324638e-06
4554.331,8.998964788329604e-07
4546.946,1.404005445816273e-05
4547.2029999999995,6.579063480643542e-07
4566.392,6.343206407501315e-08
4564.682,2.6499513192002205e-06
4554.325,2.966780743320676e-07
4555.5509999999995,5.209065297758257e-06
4572.8240000000005,4.2709648733325587e-07
4582.108,1.016645858992477e-06
4573.134,2.81234168657208e-06
4554.206,1.0945625133030277e-06
4530.397,6.407239861978899e-06
4559.081,3.21383051767693e-06
4561.13,7.869177169450016e-07
4536.822,3.544394586491881e-07
4531.347,1.9776113951475327e-06
4526.08,5.424181391324653e-07
4521.755999999999,3.325157635282327e-06
4543.755999999999,2.5983660631833045e-06
4567.9890000000005,4.3635338098075234e-07
4558.5109999999995,2.5585125365738177e-06
4550.107,1.0259367449442273e-06
4552.786,3.6297467349726783e-07
4542.893,2.8391672370277057e-07
4566.0070000000005,3.3915473393172976e-06
4552.799,6.191984497970189e-07
4544.65,6.672818279143994e-07
4551.723,6.011784020108542e-07
4534.377,1.2832976901963005e-06
4522.629,3.774401785240439e-07
4546.758,4.7427749614772774e-07
4535.237,2.188847517354332e-06
4529.238,2.294092127345748e-06
4527.454000000001,7.302057612015451e-06
4541.901,7.642527419994148e-07
4541.446,2.345891447190666e-06
4538.1990000000005,7.192199023851794e-07
4545.095,1.808726898632183e-06
4559.202,1.7428653906451034e-06
4570.196,4.96703905983794e-06
4552.221,1.1605890825550733e-07
4560.278,4.512411849376137e-06
4535.64,9.848137940438642e-07
4547.83,1.298858840950931e-06
4550.705,1.0008175153151836e-06
4545.872,7.078198429570408e-07
4542.891,1.0010496327190413e-06
4543.656,8.23114104902595e-07
4530.432,1.1495083135113527e-06
4523.843,1.1126857243797959e-06
4499.355,4.3470493476019915e-07
4478.340999999999,3.8785936138512454e-07
4460.117,9.339511968776256e-07
4473.85,8.728238522963396e-07
4472.277,2.5612076775408334e-06
4466.404,3.4606311526863778e-06
4480.4490000000005,2.841738066229545e-06
4478.119000000001,1.840312919132707e-06
4488.268,3.064637830071976e-07
4466.371,4.264284018633077e-07
4479.9259999999995,5.869527000530859e-07
4462.394,7.083274063468099e-07
4462.499,1.0370092609246998e-06
4467.656,2.6423713964231297e-05
4502.179,5.320094789270263e-06
4481.263,3.842012942636154e-06
4476.939,2.106210110865766e-06
4465.497,2.711511433785588e-07
4478.008,1.4550790119117956e-06
4475.133,1.1398021953149231e-06
4469.2570000000005,5.434631832662787e-06
4464.865,1.110559013144005e-06
4469.661,5.157093179401578e-07
4440.630999999999,2.269897240800511e-06
4430.05,8.089281208117091e-07
4431.73,4.2274052055081416e-07
4402.593,4.124946520179473e-06
4427.221,7.017734424947702e-07
4434.295,1.4599462559624685e-06
4418.685,1.6988899747595533e-06
4420.973,7.099764715471067e-07
4433.366,4.4491479930464543e-07
4438.503,1.223899878181982e-06
4425.347,1.7140219662252736e-06
4421.541,3.0543209851951732e-06
4415.3009999999995,5.945702774312477e-06
4412.090999999999,3.0192444347570807e-07
4416.985,1.1094257643967257e-06
4411.265,2.1118366367352803e-06
4411.590999999999,9.211022090329608e-07
4426.874,1.2375009264151463e-06
4445.208,1.2587809341843813e-06
4441.474,8.340638565672496e-07
4422.709,5.126728096445347e-07
4419.24,1.4077750324549244e-06
4412.982,1.4836614332063987e-06
4433.4529999999995,1.9225438622562956e-07
4438.474,1.166520455948321e-06
4425.85,1.7039975892773325e-06
4411.47,1.9234207502264252e-06
4411.898,1.3271271300256462e-06
4420.271,4.4111601745475305e-06
4425.846,2.3117010694188575e-07
4430.359,1.385564491804446e-06
4425.411,6.740498555944413e-06
4433.5779999999995,4.371920469517134e-06
4426.134,5.566139237359587e-07
4421.775,1.1834763743919107e-06
4427.041,8.612066341414807e-07
4430.445,5.84057422302299e-07
4430.45,1.2647953540265645e-06
4418.44,3.117545639474428e-06
4435.145,6.420135273304336e-06
4422.022,8.696954255087889e-07
4410.66,3.2068081924855506e-06
4424.142,2.0119719923488366e-06
4412.24,6.76467487309734e-07
4421.409000000001,2.9654839807577897e-06
4408.316,2.1739326846153326e-06
4419.098,3.2452906789629176e-06
4407.717000000001,8.896430793798796e-06
4425.09,1.571288848061456e-07
4437.144,2.6180140276951925e-07
4432.012,2.916003255869185e-06
4412.435,4.8261871242782765e-06
4407.0070000000005,2.800476876519773e-06
4408.462,8.446406729363722e-06
4414.894,1.0511859603194315e-06
4399.579000000001,6.526414095284051e-06
4408.695,2.1418607650160666e-06
4413.28,6.627797819124631e-07
4423.81,6.376646788150434e-06
4409.25,9.190781452713203e-06
4398.928,4.937462660238371e-07
4386.793,1.3354647871722202e-06
4388.202,5.697022504148234e-07
4395.342000000001,4.065974256738894e-06
4398.656,4.005162076010402e-07
4379.717000000001,3.6232711752214966e-07
4383.299,8.309674103997856e-07
4366.717000000001,6.999820119534407e-07
4389.206,1.2371125166260241e-06
4386.83,5.092518633464777e-07
4372.444,1.664662458203128e-06
4370.286,1.8040799082069492e-06
4373.03,5.396848277479261e-06
4346.8820000000005,2.117435824332784e-06
4370.347,4.807720379443799e-07
4402.927,9.12326623717775e-06
4410.504,5.881540365721636e-07
4412.298,7.164329460895262e-07
4430.904,2.8967798082981306e-06
4427.819,1.0678354837899288e-06
4450.299,1.5354726168297363e-06
4447.435,6.804325683840793e-07
4456.418,1.6092431384909329e-06
4453.316,3.5257504007975652e-06
4463.22,3.247370966717937e-06
4484.898,1.4921486771243478e-06
4464.3240000000005,3.237317704048627e-06
4436.840999999999,4.172510986945119e-07
4426.613,1.8823994151673064e-06
4441.093,3.2777664828448963e-06
4452.39,1.305983297800008e-06
4464.08,4.4354169590671295e-07
4469.369000000001,1.0773337279557919e-06
4464.727,5.831196679907133e-07
4456.971,9.637205118306216e-07
4459.433,1.3707780973622478e-06
4449.79,5.41635645573238e-07
4435.651,1.9177534748571225e-06
4432.237,1.0322322847533054e-06
4423.411,2.765223401038295e-06
4423.986,2.7737441730256908e-06
4442.207,2.432856037903596e-05
4438.061,5.978137312878214e-06
4431.153,6.285630975015506e-06
4421.130999999999,4.346187418309e-06
4422.495,3.1357694347595344e-06
4420.579000000001,1.0796884300638166e-05
4443.679,3.070485641199834e-06
4462.217000000001,1.81856248675832e-06
4470.726,1.0945129949235382e-06
4448.693,6.886077433479529e-07
4446.821,5.740567729111966e-06
4469.677,6.87342961405154e-07
4463.185,6.881228758821164e-07
4462.513,2.5341458831497263e-06
4487.876,1.7531868778699822e-06
4503.61,1.0846712169999651e-06
4525.565,2.7284276343622956e-06
4534.143,5.53043442248172e-06
4532.307,9.649233957990584e-07
4527.416,5.1588247752343565e-06
4518.392,2.4135541862316827e-06
4510.920999999999,2.049049910624637e-06
4523.691,6.939258109785627e-07
4511.556,8.000483405730136e-07
4498.531,2.8070086602643328e-06
4503.549,4.628631486038405e-06
4499.975,1.666658667876305e-06
4475.6,5.468252749070464e-06
4470.748,6.974875235866483e-06
4461.346,1.1567689459040264e-06
4474.923,2.9851386508835664e-07
4493.942,6.829172562382643e-07
4483.439,4.995737024018019e-06
4492.376,1.5151360373530703e-06
4472.487,2.1755348105184045e-06
4462.9259999999995,4.041543642074629e-07
4452.162,1.0423484770298833e-06
4439.11,1.335781498474373e-06
4463.2570000000005,7.007691478607451e-06
4467.594,4.939334558146372e-07
4462.26,2.3881889121545497e-07
4430.806,2.615545330151051e-06
4445.862,7.6208012309930525e-06
4475.654,2.714510906459885e-06
4458.556,2.4516085450530447e-10
4450.25,6.621117996058055e-07
4461.794,6.086598038454193e-07
4440.031,8.780805377690405e-08
4442.358,5.962626712135978e-06
4454.902,1.2536397915971563e-06
4459.741,3.183976093009186e-07
4465.912,8.590634167791933e-06
4438.491,9.16787920219923e-07
4423.41,2.017925030033111e-06
4426.3820000000005,2.0262028524711352e-07
4422.7029999999995,5.222234091803792e-07
4413.218,7.306230567120362e-07
4401.625,3.4360612675797972e-06
4387.733,2.1591184360846717e-06
4378.263,1.6045982113315107e-06
4403.432,1.079046754396263e-06
4401.669,1.0915124906163355e-06
4412.521,9.564985656719242e-07
4429.537,1.1925459750853166e-06
4424.986,2.047728904688459e-06
4429.066,4.713283671592458e-06
4399.090999999999,4.203169569463117e-06
4396.195,3.282728121306471e-06
4413.813,3.273784379827602e-06
4421.0070000000005,5.565571839261266e-06
4420.166,7.4133862770702065e-06
4423.8640000000005,5.462083584292376e-07
4417.646,1.0801939301877737e-06
4406.563,1.0313847983209975e-05
4393.004,1.8816029945638474e-06
4393.127,1.0749914054426399e-06
4390.782,1.8872413842117814e-06
4376.315,2.578383849609862e-06
4365.609,2.178829330203827e-06
4358.670999999999,1.3135400088367136e-06
4356.958,8.722858557358424e-07
4375.015,1.096192493294563e-05
4409.354,5.384907126591906e-06
4397.724,5.079535533342328e-06
4399.5470000000005,2.442113911602353e-07
4413.129,4.123202544751821e-06
4415.479,2.7681661339027604e-06
4422.101,5.572071126569286e-06
4402.967000000001,7.595258000239628e-06
4377.184,4.482665230347074e-07
4382.005999999999,1.5282671767975357e-06
4401.017,4.667460085355747e-06
4401.604,4.143450919615022e-06
4390.24,2.554508253449043e-06
4391.638,1.5122763509375415e-06
4376.927,5.165267322732546e-07
4360.833,2.8521297044920346e-06
4370.545999999999,1.0438582717878656e-06
4357.624,2.7848646599362935e-05
4337.84,9.251271248158561e-06
4345.661,1.0783705190263571e-06
4340.933,5.446026218109943e-07
4358.03,1.9585524930249908e-07
4351.177,3.2122727519888175e-06
4340.082,3.147005980372067e-06
4341.423,2.4612460596612233e-06
4357.441,6.234926217683891e-06
4343.237,4.016926301854371e-06
4329.101,1.1708847789573017e-06
4339.972,2.0461370951144475e-06
4326.049,4.139802549842829e-06
4330.407999999999,1.3029889832902416e-06
4329.389,6.9016189832089445e-06
4316.878,1.2484197290926195e-06
4312.652,3.287109466258402e-06
4310.766,1.1831410936974493e-06
4324.893,2.0251696721157413e-06
4295.009,3.422746497478057e-06
4295.96,1.102283769788246e-06
4291.397,6.3290214550433345e-06
4307.1179999999995,3.019144366365195e-06
4317.127,1.15516785163386e-06
4335.876,1.3511249746858299e-05
4333.746,3.1786879427328515e-06
4313.747,1.6819768690815642e-06
4298.71,9.392610114449872e-07
4297.352,5.366322259789687e-06
4299.884,1.0890453405215531e-06
4283.255,2.9676823904805504e-06
4287.707,5.767828628653939e-06
4305.822,1.2036112696354469e-05
4305.709,1.7413045300582723e-06
4293.398,3.0008261766691863e-06
4270.079000000001,1.7910055085723156e-07
4254.163,2.0412750092283048e-07
4235.318,2.57466893951523e-06
4250.025,3.2857002557087573e-06
4248.392,1.7277143139706215e-06
4266.960999999999,1.3248632116133528e-05
4253.527,1.4953126952471567e-06
4253.634,3.389298895398594e-06
4261.423,5.206708016567967e-06
4256.497,1.8041082781118649e-06
4272.924,6.557172230377481e-06
4274.9890000000005,2.3333240951293487e-06
4271.929,3.285583681190376e-06
4282.029,2.2635356764854467e-06
4267.798,9.84517715399832e-06
4284.777,1.0100599145203502e-05
4272.266,1.7107821230838707e-06
4285.355,1.398605879186086e-06
4295.446,1.0751868998783335e-06
4298.751,1.630322493659944e-06
4304.692,7.325305459552946e-07
4304.918,2.103181236653647e-06
4312.1,4.516124180388505e-07
4311.185,8.765434047390484e-07
4312.696,2.5026392983829678e-06
4293.722,1.679980659408387e-05
4310.683,1.8379123093603634e-05
4309.433,5.530934764441145e-06
4299.083,8.954413721282488e-07
4281.593,1.6099694080567813e-06
4263.888,2.10570822145698e-06
4244.6720000000005,2.1602099036992567e-06
4223.416,7.56395825787053e-07
4223.638,6.357644110021272e-06
4224.525,1.0406576306968923e-05
4214.052,9.165650875122194e-07
4226.076,8.969336291268282e-07
4234.590999999999,1.4567038337388008e-06
4241.473,2.9464343633314026e-06
4244.598,4.34899088073115e-06
4232.347,2.822385148728783e-06
4236.055,3.270899418405875e-06
4239.505,2.5303835179414167e-06
4221.969,1.393394585561251e-06
4243.549,1.0682558741991379e-05
4251.1179999999995,8.347638194939941e-07
4247.696,6.501443420793477e-07
4244.985,3.288799280958486e-06
4273.808,3.28266983404728e-06
4280.729,5.652703554504975e-06
4283.884,7.138812020964489e-06
4270.918,4.366388338058522e-06
4261.117,8.520658507775585e-07
4252.3279999999995,4.5264198767907324e-06
4254.805,4.031315001811293e-07
4256.12,2.1889156051261305e-06
4265.751,6.980951553683029e-07
4281.085,7.086601079590062e-06
4280.437,7.437567752387664e-07
4271.157999999999,5.050113878678665e-06
4252.764,1.4797742404164592e-06
4257.839,1.905624050964417e-06
4236.0470000000005,5.094691768181338e-07
4231.609,6.690815115189772e-07
4226.673,4.1558196823419266e-07
4223.942,5.964818932061303e-06
4243.245,2.4807975664963968e-06
4235.508,1.0944330433733202e-06
4233.975,1.2532807833458562e-05
4220.544,7.166862119679577e-06
4214.726,6.767780088144507e-07
4218.246,3.4032677207627603e-06
4221.931,1.1263254588469363e-06
4203.07,1.094102405026936e-05
4215.420999999999,5.594349239175111e-07
4202.933,1.727101008207984e-06
4206.269,4.064699674283488e-06
4216.397,1.4398794484907304e-06
4219.777,4.219502897447914e-06
4227.309,1.8001535133665802e-06
4224.723,3.7616771091609513e-06
4229.293,3.941520126220656e-06
4250.3240000000005,4.493677911618996e-06
4222.6140000000005,2.2626489880027096e-06
4231.513,2.6272239304638194e-06
4227.897,3.5292553735958183e-06
4210.653,6.567380237982697e-06
4217.1140000000005,4.065555413779045e-06
4234.292,3.6051691126193035e-06
4233.097,1.0265608828523784e-06
4230.6140000000005,1.9385037391291084e-05
4227.090999999999,1.2591750179544866e-05
4215.1,3.259408575282005e-06
4209.941,5.36849900522142e-06
4198.795,1.5446820037819097e-06
4176.397,4.202087902361139e-06
4180.934,1.922404591813981e-06
4173.399,3.1073015247175015e-05
4169.0509999999995,8.705398170423785e-05
4181.464,2.4080189598743528e-05
4192.558,7.634124769974494e-07
4212.202,4.339988336176636e-06
4216.634,9.474661037631357e-06
4217.721,1.5910404916804e-06
4213.7390000000005,3.146531945051744e-06
4233.91,8.580183726453797e-06
4241.53,1.5243990692163577e-06
4249.202,6.790924772391399e-06
4238.721,5.160903515540018e-07
4241.334,1.391388575375466e-06
4237.01,7.511721525673452e-06
4271.276,1.6599597596009678e-06
4262.973,5.615317177990269e-07
4273.628,1.5317871082729269e-06
4281.772,1.5818656644305786e-06
4257.682,3.848110924743726e-06
4249.691,9.593113127902284e-07
4262.309,3.4938033087799293e-06
4263.813,4.3638933338752765e-06
4256.536,4.904706768022405e-07
4248.758,1.6808529050304392e-06
4258.274,3.330617036621064e-06
4232.246,5.10455056804786e-06
4240.858,3.6993417224466987e-06
4229.354,4.9323555615370465e-06
4222.649,4.10467029122781e-06
4209.524,4.342845959326353e-07
4213.626,3.05144169775443e-06
4228.543,1.117424014317214e-06
4227.3,5.811843246589918e-07
4233.34,2.542678518915541e-06
4228.347,2.8103671411899293e-06
4229.054,7.717460076123993e-07
4228.349,8.509764464287856e-07
4218.005,2.2082411843548824e-05
4213.777,4.358448891213678e-06
4208.159000000001,4.629689941399997e-07
4177.127,4.966153918804562e-07
4183.887,9.875445263461383e-07
4164.665,1.1657224878955032e-05
4182.428,7.688672359881089e-06
4203.873,1.3055763186185773e-05
4192.309,1.0317618601481532e-06
4178.774,0.00015043379357256029
4193.198,1.3249756596001104e-05
4197.704000000001,2.5560056686121524e-06
4199.505,5.174129049395385e-06
4193.844,4.516851997403712e-06
4187.061,1.581291044901917e-05
4184.4259999999995,3.528582748941084e-06
4195.429,3.5658473927728764e-07
4195.5470000000005,1.055043235755096e-05
4203.448,3.4592430906113067e-06
4193.638,3.4076129585629787e-06
4181.186,1.2434859447195076e-06
4206.168,1.0977843028685748e-06
4210.038,1.3646275019764678e-06
4187.33,6.045250191580314e-07
4191.74,1.2237554495751372e-06
4202.904,8.577377684949382e-07
4220.858,1.3484721306679613e-06
4236.205,1.1903769669003779e-05
4254.374,1.2518199911509108e-06
4275.248,6.923443177336113e-07
4289.08,5.897685420701081e-06
4278.477,1.0909755256887444e-06
4291.8,2.182545271931365e-06
4269.487,1.2112608276336955e-06
4262.821,1.089277973741864e-06
4267.847,6.421393865449699e-07
4262.384,1.6493452886307743e-05
4262.338,2.9531250185434916e-06
4252.894,5.761607882230548e-07
4247.26,6.506720223107845e-07
4249.284000000001,4.336006233159341e-06
4261.377,2.493237511893818e-06
4284.3820000000005,1.3648802520384464e-06
4281.903,5.472317382720242e-06
4265.351,1.4680528273380905e-06
4247.380999999999,1.6817194766715083e-05
4235.481,1.0253853371559515e-05
4260.170999999999,1.198507781649292e-06
4263.438,3.1865190681225623e-06
4264.206,3.4147436052094914e-05
4272.029,7.396601609689018e-06
4295.463,2.8536879859966e-07
4316.59,7.173376881481188e-07
4316.465999999999,1.0406246184438992e-06
4324.407999999999,5.173984620788541e-06
4324.765,1.8099266877019019e-06
4332.129,1.5858090812138971e-06
4355.62,3.121276539879103e-06
4326.109,4.527026476939481e-06
4340.839,9.281188602433573e-07
4353.629,1.990785863174051e-06
4356.045999999999,5.901311610365794e-06
4331.774,4.376189882298759e-06
4340.590999999999,1.1746259956910373e-06
4337.818,1.0110549244582208e-06
4312.960999999999,2.5932440058048417e-06
4301.529,4.483365709090273e-06
4292.015,1.570012718156691e-06
4292.043,1.0675945975063696e-06
4294.9220000000005,1.9362191880586942e-06
4298.309,7.591348111525758e-07
4299.798,1.241154454351869e-07
4306.753,4.594045992863586e-06
4303.642,2.76908583463849e-06
4288.335,7.57395993889454e-07
4293.077,3.33598565426407e-06
4316.839,5.369834969834735e-06
4307.669,1.079784371924078e-06
4288.054,4.814056668752664e-06
4266.6179999999995,4.90030066388073e-07
4274.285,3.755111281530492e-06
4288.596,2.4137460699522054e-07
4289.937,7.082861410305686e-06
4290.963,1.9397453093315212e-06
4297.87,1.4433539881182561e-05
4295.965,1.0214094239360932e-06
4304.5779999999995,3.441769808265341e-06
4296.793,5.011848035111565e-06
4304.018,1.245599760543973e-05
4322.389,1.3490957527596597e-05
4323.157999999999,3.1566955924419995e-06
4319.843,8.017773573235283e-07
4332.338,4.342009305039558e-06
4324.126,3.0186961218675233e-06
4318.773,2.1529069743574355e-06
4318.96,7.118267051640803e-06
4314.598,9.779756153262118e-06
4317.679,6.1692112015694675e-06
4330.799,6.928730295979542e-07
4335.942,6.139144260523081e-07
4345.909000000001,1.1975210247746699e-06
4343.388,7.39455381837054e-07
4347.122,9.540840288553496e-06
4346.502,2.4907332230144187e-06
4343.15,7.766643174919206e-07
4351.488,6.203157082342547e-07
4349.634,1.0659615226161163e-06
4326.379,2.2882902238822072e-06
4348.513,6.663941077987564e-07
4350.76,1.4010085522242416e-05
4330.929,3.3314542067243113e-06
4318.755999999999,1.4078137186889007e-06
4325.188,1.3284130604430188e-06
4325.568,1.6724987417573689e-06
4333.897,3.507651948910542e-07
4334.021,7.057194383603537e-07
4331.3240000000005,3.574317098931423e-06
4331.373,7.877688140924803e-07
4303.387,8.560520803264773e-07
4291.919,4.781042352493736e-07
4286.313,5.285266862362525e-06
4299.99,3.5166199337627034e-07
4288.262,9.337247534547509e-08
4278.963,1.357394207855804e-06
4284.213,1.3388010879903372e-06
4274.03,6.732255809025194e-07
4265.179,4.47245051712797e-06
4242.97,5.613986371541484e-06
4245.174,2.5500454094975357e-06
4246.233,6.287168108045498e-06
4232.35,1.3464537408873042e-05
4212.3859999999995,3.5328722785643773e-06
4228.88,5.135485628184677e-07
4235.517,3.7032567693251016e-07
4219.869000000001,2.0505385569080455e-05
4217.499,1.535114640211342e-06
4208.46,8.859988361393113e-07
4206.995,1.255641675251317e-06
4198.0740000000005,4.7133909614146857e-07
4207.349,2.6266993451311e-05
4192.657,2.824586137533808e-07
4197.0070000000005,4.737005554450278e-06
4204.065,7.0155422050223774e-06
4211.502,3.2259496252405754e-06
4194.727,6.159482903265558e-06
4191.259,1.655363319188129e-06
4195.299,4.145786536514284e-06
4189.251,3.497548652045289e-10
4181.479,7.013138500351317e-05
4159.8009999999995,1.9203794964194342e-05
4181.629,2.0352177766205213e-05
4192.858,1.0839908550984353e-06
4178.09,3.105891282534952e-06
4190.781,3.7195962871073347e-07
4193.767,4.244277561686342e-06
4182.463,5.870331674197567e-07
4181.917,5.738035070327652e-06
4181.052,1.0083515304279563e-06
4154.912,8.26158453608304e-07
4175.567,1.821733210495018e-06
4185.438,7.997656731567602e-07
4208.988,7.665223343926915e-06
4231.807,1.0726207130245716e-06
4222.196,7.5648867274859614e-06
4234.085999999999,1.4996940401990866e-05
4234.582,4.732692813086599e-06
4225.845,3.5959886113884983e-06
4212.380999999999,6.787205735765143e-05
4204.371,3.485185563299367e-05
4186.33,2.269934379585128e-06
4176.726,1.2558309798895744e-05
4165.25,6.114436652423544e-08
4181.343,6.286095209823221e-07
4188.229,1.0676446317023122e-06
4194.48,1.8479325597766805e-06
4195.67,5.977812348512813e-07
4203.943,6.009112090881912e-07
4222.8640000000005,1.625146275553914e-06
4227.29,4.062905664659894e-06
4232.718,1.7955725474473323e-06
4220.582,9.027097417677177e-07
4218.168,8.263389893668602e-06
4220.821,1.8150910420295126e-06
4213.194,4.075489522847707e-06
4247.714,3.7988999718600495e-06
4238.224,7.518932639686637e-07
4214.374,5.575403300855779e-06
4219.107,8.090663596211179e-07
4217.927,2.883807024504742e-06
4220.335999999999,1.21440524473129e-07
4242.727,6.351149980877783e-07
4266.429,1.519917140056089e-06
4255.904,4.874036321725987e-06
4276.590999999999,5.303274014737365e-06
4290.709,7.453372368508119e-07
4288.319,2.214498037929984e-06
4276.052,5.105805549478053e-06
4275.225,3.650960202419474e-06
4282.182,2.9518927330372333e-06
4283.7429999999995,1.3941327189055193e-05
4280.844,9.917453355395125e-07
4285.208,2.925081625442292e-06
4276.1720000000005,3.546613628872762e-06
4270.12,4.507921667152621e-07
4272.1179999999995,1.804705077748006e-06
4285.843,3.297397425413834e-06
4286.183,1.936383217690754e-06
4264.295,6.11992493948365e-06
4259.487,1.3470783946119082e-06
4263.081,2.338001518725311e-06
4250.9490000000005,7.525989008763916e-07
4247.393,3.7240890484131167e-06
4241.769,4.256109359485656e-06
4251.03,2.2260187984081286e-06
4239.418,1.0903611882932007e-06
